customer_id,customer_name,email,region,customer_segment,last_order_date,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_code,rfm_segment,priority,crm_action
C010769,Riya Sharma,c010769@mail.com,West,Consumer,2025-10-23,70,3,245520.61000000002,3,1,2,312,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C009366,Saanvi Chopra,c009366@mail.com,South,Home Office,2025-08-22,132,5,245376.69,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C017924,Kiara Das,c017924@mail.com,East,Home Office,2025-08-29,125,5,245285.22,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C018121,Arjun Patel,c018121@mail.com,West,Consumer,2025-08-15,139,4,245247.09999999998,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C011671,Nitya Patel,c011671@mail.com,South,Consumer,2025-09-15,108,5,245171.33,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C008199,Pooja Kulkarni,c008199@mail.com,South,Consumer,2025-07-20,165,5,245074.67,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C018046,Riya Das,c018046@mail.com,North,Corporate,2025-11-24,38,3,245067.66999999998,4,1,2,412,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C011580,Varun Gupta,c011580@mail.com,East,Consumer,2025-10-14,79,2,245012.82000000004,3,1,2,312,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C016583,Nikhil Mehta,c016583@mail.com,North,Corporate,2025-11-14,48,3,244902.35000000003,4,1,2,412,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C001289,Anaya Roy,c001289@mail.com,South,Consumer,2025-09-12,111,4,244890.18,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C001935,Isha Das,c001935@mail.com,West,Consumer,2025-08-09,145,5,244865.79,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C009402,Aditya Singh,c009402@mail.com,West,Consumer,2025-08-12,142,4,244830.74,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C001401,Nikhil Mehta,c001401@mail.com,South,Consumer,2025-06-30,185,3,244686.80000000002,2,1,2,212,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C015453,Rahul Singh,c015453@mail.com,Central,Home Office,2025-10-19,74,2,244615.71,3,1,2,312,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C011349,Tanvi Malhotra,c011349@mail.com,South,Consumer,2025-08-26,128,5,244549.82,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C003399,Kabir Reddy,c003399@mail.com,West,Corporate,2025-08-31,123,5,244239.08000000002,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C013218,Varun Khan,c013218@mail.com,East,Consumer,2025-08-19,135,4,244223.52000000002,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C000803,Isha Singh,c000803@mail.com,Central,Corporate,2025-11-17,45,3,244216.33999999997,4,1,2,412,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C018299,Kiara Saxena,c018299@mail.com,West,Home Office,2025-08-16,138,3,244069.01,2,1,2,212,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C015781,Isha Das,c015781@mail.com,North,Consumer,2025-08-31,123,4,243970.93,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C003569,Kiara Khan,c003569@mail.com,West,Home Office,2025-06-29,186,4,243659.97999999998,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C018521,Diya Chopra,c018521@mail.com,South,Consumer,2025-06-10,205,5,243576.63,1,3,2,132,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C019549,Vivaan Roy,c019549@mail.com,East,Home Office,2025-10-28,65,3,243508.03,3,1,2,312,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C019073,Neha Jain,c019073@mail.com,Central,Home Office,2025-10-14,79,3,243349.38,3,1,2,312,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C019592,Kabir Bhat,c019592@mail.com,Central,Consumer,2025-08-29,125,4,243211.38,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C001899,Pooja Mehta,c001899@mail.com,North,Consumer,2025-08-25,129,6,243130.59,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C008156,Anaya Chopra,c008156@mail.com,Central,Consumer,2025-09-21,102,5,243045.82,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C019337,Meera Mehta,c019337@mail.com,West,Home Office,2025-05-09,237,5,242984.3,1,3,2,132,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C007338,Nitya Jain,c007338@mail.com,East,Corporate,2025-09-25,98,3,242954.06000000003,3,1,2,312,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C019557,Diya Kulkarni,c019557@mail.com,North,Consumer,2025-08-03,151,3,242909.28999999998,2,1,2,212,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C013894,Rahul Iyer,c013894@mail.com,East,Corporate,2025-10-07,86,3,242698.71000000002,3,1,2,312,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C004094,Riya Kulkarni,c004094@mail.com,North,Corporate,2025-08-08,146,5,242660.30000000002,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C017159,Tanvi Das,c017159@mail.com,Central,Consumer,2025-08-20,134,4,242625.16999999998,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C004892,Rahul Bose,c004892@mail.com,South,Corporate,2025-10-22,71,3,242588.76,3,1,2,312,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C015525,Aarav Nair,c015525@mail.com,East,Consumer,2024-10-26,432,5,242551.41999999998,1,3,2,132,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C005009,Tanvi Bhat,c005009@mail.com,West,Home Office,2025-11-29,33,2,242177.15,4,1,2,412,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C011876,Diya Kulkarni,c011876@mail.com,South,Consumer,2025-09-07,116,3,241941.16,2,1,2,212,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C018037,Rahul Das,c018037@mail.com,East,Consumer,2025-06-24,191,4,241761.25999999998,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C019947,Nitya Malhotra,c019947@mail.com,West,Home Office,2025-08-29,125,5,241753.41999999998,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C008284,Meera Chopra,c008284@mail.com,East,Consumer,2025-08-02,152,5,241686.86000000002,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C012452,Kabir Reddy,c012452@mail.com,West,Consumer,2025-12-22,10,3,241511.54,5,1,2,512,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C000591,Arjun Singh,c000591@mail.com,Central,Corporate,2025-09-14,109,4,241354.72999999998,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C019352,Riya Das,c019352@mail.com,North,Consumer,2025-08-17,137,3,241298.15,2,1,2,212,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C006682,Arjun Yadav,c006682@mail.com,Central,Consumer,2025-10-04,89,3,241243.75,3,1,2,312,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C000164,Vivaan Khan,c000164@mail.com,North,Consumer,2025-11-26,36,2,241204.02000000002,4,1,2,412,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C018820,Pooja Reddy,c018820@mail.com,West,Consumer,2025-11-19,43,3,241071.06,4,1,2,412,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C012599,Pooja Verma,c012599@mail.com,West,Corporate,2025-08-26,128,5,241041.15,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C006660,Kiara Singh,c006660@mail.com,South,Consumer,2025-11-27,35,3,241038.64,4,1,2,412,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C003331,Kabir Iyer,c003331@mail.com,Central,Consumer,2025-08-24,130,6,241024.25,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C018343,Aditya Chopra,c018343@mail.com,North,Consumer,2025-09-08,115,3,240977.56,2,1,2,212,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C004382,Nikhil Nair,c004382@mail.com,South,Consumer,2025-08-25,129,6,240935.22,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C012678,Nitya Saxena,c012678@mail.com,West,Consumer,2025-09-07,116,4,240904.07000000004,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C009933,Meera Nair,c009933@mail.com,East,Consumer,2025-09-28,95,2,240676.32,3,1,2,312,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C018495,Aarav Khan,c018495@mail.com,South,Corporate,2025-06-23,192,4,240411.25000000003,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C005007,Kiara Khan,c005007@mail.com,West,Consumer,2025-08-31,123,6,240227.55000000002,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C018961,Pooja Patel,c018961@mail.com,North,Consumer,2025-07-10,175,4,240042.13,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C010727,Aditya Das,c010727@mail.com,West,Consumer,2025-08-31,123,4,239952.05,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C015475,Anaya Sharma,c015475@mail.com,East,Consumer,2025-12-28,4,3,239604.27999999997,5,1,2,512,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C000969,Aarav Iyer,c000969@mail.com,East,Corporate,2025-10-10,83,3,239554.26,3,1,2,312,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C006804,Diya Mehta,c006804@mail.com,South,Consumer,2025-08-09,145,5,239473.03,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C003566,Diya Mehta,c003566@mail.com,West,Consumer,2025-08-01,153,5,239393.1,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C018846,Aditya Reddy,c018846@mail.com,South,Consumer,2025-12-07,25,2,239239.11000000002,4,1,2,412,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C005505,Isha Singh,c005505@mail.com,West,Home Office,2025-12-10,22,3,239116.49,5,1,2,512,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C014272,Nikhil Gupta,c014272@mail.com,West,Consumer,2025-06-28,187,5,239081.76,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C006208,Neha Jain,c006208@mail.com,South,Consumer,2025-07-08,177,3,239043.08,2,1,2,212,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C014474,Varun Verma,c014474@mail.com,North,Consumer,2025-06-02,213,5,239016.16999999998,1,3,2,132,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C005392,Diya Sharma,c005392@mail.com,South,Consumer,2025-06-21,194,4,238809.85,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C008875,Meera Mehta,c008875@mail.com,North,Consumer,2025-08-24,130,3,238763.93,2,1,2,212,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C006353,Nitya Mehta,c006353@mail.com,West,Consumer,2025-11-09,53,3,238687.07,4,1,2,412,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C007278,Kabir Khan,c007278@mail.com,West,Consumer,2025-09-20,103,5,238622.28000000003,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C000657,Pooja Patel,c000657@mail.com,West,Corporate,2025-07-07,178,6,238607.97,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C007263,Tanvi Singh,c007263@mail.com,East,Consumer,2025-09-18,105,6,238391.34000000003,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C012974,Kabir Mehta,c012974@mail.com,West,Home Office,2025-12-28,4,3,238015.5,5,1,2,512,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C010932,Diya Das,c010932@mail.com,West,Corporate,2025-08-28,126,5,237959.85,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C003645,Arjun Gupta,c003645@mail.com,North,Consumer,2025-07-18,167,6,237952.39,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C006313,Aarav Roy,c006313@mail.com,Central,Consumer,2025-09-18,105,5,237749.16,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C004765,Nitya Nair,c004765@mail.com,South,Consumer,2025-11-02,60,3,237705.96999999997,3,1,2,312,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C007058,Meera Malhotra,c007058@mail.com,North,Consumer,2025-08-28,126,6,237695.65,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C007765,Arjun Khan,c007765@mail.com,East,Consumer,2025-11-08,54,2,237363.74000000002,3,1,2,312,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C000491,Neha Jain,c000491@mail.com,West,Consumer,2025-09-17,106,4,237345.25,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C009431,Varun Bose,c009431@mail.com,East,Consumer,2025-02-16,319,5,237315.65000000002,1,3,2,132,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C018182,Rahul Reddy,c018182@mail.com,South,Consumer,2025-10-17,76,2,237291.76,3,1,2,312,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C017546,Varun Khan,c017546@mail.com,North,Consumer,2025-04-14,262,5,236877.46000000002,1,3,2,132,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C001235,Anaya Chopra,c001235@mail.com,North,Home Office,2025-11-14,48,3,236644.13999999998,4,1,2,412,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C000690,Arjun Singh,c000690@mail.com,East,Consumer,2025-07-28,157,4,236502.23,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C005865,Vivaan Reddy,c005865@mail.com,West,Consumer,2025-12-22,10,3,236111.53999999998,5,1,2,512,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C001773,Pooja Kulkarni,c001773@mail.com,East,Consumer,2025-09-08,115,4,235893.75,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C002748,Kabir Patel,c002748@mail.com,North,Corporate,2025-07-12,173,4,235848.40000000002,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C009303,Meera Gupta,c009303@mail.com,South,Consumer,2025-09-17,106,4,235687.28000000003,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C015228,Varun Malhotra,c015228@mail.com,West,Consumer,2025-08-07,147,4,235640.71,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C019224,Tanvi Nair,c019224@mail.com,East,Home Office,2025-08-25,129,5,235572.47999999998,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C014315,Nikhil Bhat,c014315@mail.com,Central,Consumer,2025-08-15,139,3,235545.78999999998,2,1,2,212,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C009649,Diya Malhotra,c009649@mail.com,North,Consumer,2025-07-23,162,5,235482.52999999997,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C003080,Kiara Sharma,c003080@mail.com,South,Consumer,2025-12-18,14,3,235385.23,5,1,2,512,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C019293,Saanvi Kulkarni,c019293@mail.com,East,Consumer,2025-12-05,27,3,235366.68,4,1,2,412,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C001254,Tanvi Malhotra,c001254@mail.com,East,Consumer,2025-11-28,34,3,235201.2,4,1,2,412,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C010128,Nitya Khan,c010128@mail.com,Central,Consumer,2025-01-15,351,5,235105.49,1,3,2,132,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C000269,Diya Roy,c000269@mail.com,North,Corporate,2025-08-12,142,2,235069.8,2,1,2,212,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
