"order_id","order_date","customer_id","customer_name","region"
"O004198","2024-05-20","C00227","Aarav Nair","Central"
"O004199","2025-08-25","C00452","Vivaan Khan","Central"
"O004200","2025-07-04","C00451","Aarav Mehta","Central"
"O004201","2025-07-13","C00094","Kabir Sharma","Central"
"O004202","2025-12-24","C00249","Kabir Khan","North"
"O004203","2024-12-24","C00435","Neha Sharma","West"
"O004204","2025-05-17","C00245","Rahul Gupta","East"
"O004205","2025-10-03","C00165","Neha Mehta","North"
"O004206","2025-09-15","C00472","Rahul Sharma","South"
"O004207","2024-03-01","C00359","Isha Reddy","North"
"O004208","2024-02-09","C00430","Vivaan Gupta","North"
"O004209","2024-04-29","C00231","Aarav Jain","West"
"O004210","2024-12-04","C00037","Kabir Das","East"
"O004211","2024-08-30","C00202","Arjun Patel","North"
"O004212","2024-04-20","C00144","Vivaan Nair","West"
"O004213","2025-02-16","C00315","Isha Sharma","South"
"O004214","2025-09-28","C00235","Neha Khan","North"
"O004215","2025-08-11","C00500","Diya Verma","North"
"O004216","2024-03-16","C00006","Aarav Sharma","North"
"O004217","2024-04-17","C00475","Isha Mehta","South"
"O004218","2025-02-01","C00373","Kabir Khan","East"
"O004219","2024-01-02","C00360","Neha Mehta","North"
"O004220","2024-06-25","C00353","Anaya Mehta","South"
"O004221","2025-09-24","C00329","Kiara Verma","East"
"O004222","2024-08-30","C00040","Diya Das","West"
"O004223","2025-10-23","C00327","Anaya Mehta","North"
"O004224","2024-10-22","C00089","Rohan Jain","West"
"O004225","2025-06-27","C00194","Kiara Khan","North"
"O004226","2025-02-27","C00254","Kabir Verma","West"
"O004227","2024-09-05","C00070","Neha Khan","West"
"O004228","2025-11-16","C00242","Kiara Verma","West"
"O004229","2025-05-10","C00004","Kiara Iyer","East"
"O004230","2025-04-29","C00298","Neha Iyer","South"
"O004231","2024-05-29","C00283","Kiara Singh","North"
"O004232","2024-07-17","C00205","Anaya Patel","West"
"O004233","2024-04-15","C00407","Neha Verma","North"
"O004234","2024-08-23","C00484","Aarav Das","East"
"O004235","2025-11-21","C00069","Isha Gupta","North"
"O004236","2025-09-02","C00489","Rahul Patel","North"
"O004237","2024-10-31","C00083","Anaya Nair","Central"
"O004238","2025-03-01","C00015","Vivaan Iyer","South"
"O004239","2025-06-27","C00010","Vivaan Iyer","West"
"O004240","2025-09-09","C00163","Rohan Reddy","Central"
"O004241","2024-08-05","C00131","Meera Nair","East"
"O004242","2024-09-09","C00430","Vivaan Gupta","North"
"O004243","2024-09-11","C00472","Rahul Sharma","South"
"O004244","2024-06-11","C00419","Rohan Verma","Central"
"O004245","2024-08-19","C00326","Isha Patel","East"
"O004246","2025-12-17","C00381","Vivaan Iyer","Central"
"O004247","2024-12-15","C00313","Kabir Khan","South"
"O004248","2024-03-16","C00088","Arjun Patel","South"
"O004249","2024-05-27","C00322","Vivaan Reddy","East"
"O004250","2025-03-23","C00385","Isha Reddy","East"
"O004251","2025-08-01","C00154","Rohan Iyer","Central"
"O004252","2024-01-09","C00293","Rohan Gupta","Central"
"O004253","2025-04-29","C00304","Meera Verma","North"
"O004254","2024-07-31","C00287","Isha Das","Central"
"O004255","2024-08-26","C00047","Diya Mehta","West"
"O004256","2024-07-20","C00085","Meera Patel","West"
"O004257","2025-08-23","C00203","Anaya Gupta","West"
"O004258","2025-03-28","C00352","Kiara Jain","East"
"O004259","2025-11-20","C00417","Arjun Jain","Central"
"O004260","2024-02-26","C00201","Rohan Das","West"
"O004261","2025-02-21","C00320","Rahul Patel","West"
"O004262","2025-11-07","C00255","Diya Mehta","Central"
"O004263","2025-11-05","C00071","Anaya Das","South"
"O004264","2024-07-07","C00139","Anaya Iyer","West"
"O004265","2024-05-27","C00413","Aarav Verma","South"
"O004266","2025-10-20","C00323","Meera Iyer","Central"
"O004267","2024-03-07","C00336","Rohan Jain","South"
"O004268","2024-12-14","C00442","Kiara Nair","West"
"O004269","2024-02-04","C00428","Isha Das","Central"
"O004270","2025-10-15","C00349","Aarav Iyer","North"
"O004271","2025-04-04","C00401","Meera Mehta","East"
"O004272","2024-10-18","C00059","Aarav Patel","South"
"O004273","2025-09-14","C00239","Vivaan Reddy","South"
"O004274","2024-01-03","C00338","Anaya Singh","South"
"O004275","2025-08-13","C00425","Neha Mehta","East"
"O004276","2025-06-21","C00336","Rohan Jain","South"
"O004277","2024-11-29","C00109","Isha Gupta","North"
"O004278","2024-12-18","C00325","Neha Mehta","West"
"O004279","2025-12-08","C00044","Rohan Nair","Central"
"O004280","2025-08-24","C00126","Rohan Nair","South"
"O004281","2025-04-13","C00007","Anaya Sharma","Central"
"O004282","2025-10-03","C00230","Rahul Gupta","North"
"O004283","2024-08-02","C00290","Aarav Khan","South"
"O004284","2025-04-30","C00343","Meera Patel","North"
"O004285","2025-11-08","C00239","Vivaan Reddy","South"
"O004286","2024-05-05","C00321","Diya Jain","South"
"O004287","2025-04-26","C00371","Kabir Jain","North"
"O004288","2025-01-03","C00197","Arjun Nair","North"
"O004289","2024-04-19","C00409","Diya Verma","North"
"O004290","2024-05-24","C00261","Rohan Gupta","Central"
"O004291","2025-11-06","C00400","Rahul Patel","West"
"O004292","2025-10-17","C00205","Anaya Patel","West"
"O004293","2025-08-10","C00291","Neha Sharma","Central"
"O004294","2025-03-23","C00319","Neha Sharma","South"
"O004295","2024-05-31","C00307","Neha Jain","East"
"O004296","2024-10-11","C00420","Anaya Sharma","North"
"O004297","2025-03-23","C00436","Arjun Gupta","South"
"O004298","2025-09-29","C00400","Rahul Patel","West"
"O004299","2024-04-10","C00382","Rahul Reddy","South"
"O004300","2025-03-10","C00131","Meera Nair","East"
"O004301","2024-12-07","C00375","Kabir Iyer","North"
"O004302","2024-04-17","C00033","Vivaan Mehta","North"
"O004303","2025-10-12","C00152","Arjun Das","North"
"O004304","2025-02-16","C00327","Anaya Mehta","North"
"O004305","2025-11-18","C00438","Kiara Jain","South"
"O004306","2024-04-26","C00415","Anaya Verma","South"
"O004307","2024-07-29","C00175","Meera Jain","South"
"O004308","2024-04-03","C00360","Neha Mehta","North"
"O004309","2024-08-14","C00310","Rohan Jain","Central"
"O004310","2024-06-16","C00249","Kabir Khan","North"
"O004311","2024-12-08","C00108","Anaya Verma","West"
"O004312","2024-08-15","C00173","Rahul Singh","East"
"O004313","2024-11-06","C00062","Meera Jain","West"
"O004314","2025-01-13","C00259","Vivaan Sharma","East"
"O004315","2024-09-14","C00448","Anaya Nair","West"
"O004316","2024-04-10","C00047","Diya Mehta","West"
"O004317","2024-06-13","C00323","Meera Iyer","Central"
"O004318","2025-12-27","C00294","Meera Sharma","South"
"O004319","2025-05-13","C00350","Rahul Sharma","East"
"O004320","2024-07-22","C00108","Anaya Verma","West"
"O004321","2024-06-17","C00456","Isha Singh","South"
"O004322","2025-07-13","C00161","Aarav Iyer","North"
"O004323","2024-01-15","C00451","Aarav Mehta","Central"
"O004324","2024-01-22","C00269","Kiara Iyer","South"
"O004325","2025-09-06","C00373","Kabir Khan","East"
"O004326","2025-12-05","C00313","Kabir Khan","South"
"O004327","2024-11-27","C00370","Arjun Iyer","North"
"O004328","2025-11-07","C00283","Kiara Singh","North"
"O004329","2025-02-21","C00040","Diya Das","West"
"O004330","2024-05-02","C00062","Meera Jain","West"
"O004331","2025-11-05","C00196","Rohan Patel","East"
"O004332","2025-09-04","C00050","Meera Jain","Central"
"O004333","2025-06-24","C00138","Neha Verma","West"
"O004334","2025-12-27","C00061","Neha Iyer","South"
"O004335","2025-12-19","C00348","Isha Gupta","Central"
"O004336","2025-12-16","C00121","Rohan Das","Central"
"O004337","2024-04-16","C00485","Vivaan Iyer","East"
"O004338","2024-06-24","C00098","Neha Das","East"
"O004339","2025-11-13","C00131","Meera Nair","East"
"O004340","2025-03-26","C00384","Rohan Khan","Central"
"O004341","2025-04-06","C00264","Vivaan Nair","East"
"O004342","2025-02-27","C00092","Neha Sharma","East"
"O004343","2024-06-20","C00390","Isha Verma","East"
"O004344","2025-05-18","C00208","Kabir Gupta","North"
"O004345","2024-08-16","C00380","Vivaan Iyer","Central"
"O004346","2025-05-21","C00467","Rohan Khan","Central"
"O004347","2025-01-21","C00462","Anaya Verma","Central"
"O004348","2025-11-15","C00416","Kabir Singh","Central"
"O004349","2024-11-29","C00063","Rahul Khan","Central"
"O004350","2025-06-05","C00092","Neha Sharma","East"
"O004351","2024-10-22","C00361","Rohan Iyer","North"
"O004352","2024-07-01","C00250","Aarav Nair","North"
"O004353","2024-10-02","C00378","Isha Sharma","West"
"O004354","2024-03-01","C00140","Meera Reddy","South"
"O004355","2025-12-31","C00358","Kabir Khan","North"
"O004356","2025-09-24","C00274","Kabir Reddy","North"
"O004357","2024-09-25","C00150","Neha Iyer","Central"
"O004358","2025-12-23","C00193","Arjun Singh","Central"
"O004359","2025-05-17","C00099","Diya Das","Central"
"O004360","2024-04-14","C00193","Arjun Singh","Central"
"O004361","2025-12-07","C00152","Arjun Das","North"
"O004362","2025-05-07","C00337","Diya Nair","Central"
"O004363","2025-06-13","C00182","Vivaan Das","East"
"O004364","2025-11-20","C00013","Aarav Mehta","Central"
"O004365","2024-01-07","C00356","Neha Iyer","East"
"O004366","2025-06-28","C00488","Aarav Jain","Central"
"O004367","2025-10-07","C00499","Diya Nair","South"
"O004368","2025-04-29","C00027","Aarav Mehta","Central"
"O004369","2025-06-06","C00047","Diya Mehta","West"
"O004370","2024-09-29","C00088","Arjun Patel","South"
"O004371","2025-05-21","C00214","Kiara Das","West"
"O004372","2024-06-07","C00317","Meera Das","North"
"O004373","2025-02-05","C00139","Anaya Iyer","West"
"O004374","2024-09-13","C00354","Rahul Verma","East"
"O004375","2024-05-23","C00236","Arjun Patel","South"
"O004376","2024-01-10","C00027","Aarav Mehta","Central"
"O004377","2024-03-25","C00365","Rahul Patel","North"
"O004378","2025-11-15","C00264","Vivaan Nair","East"
"O004379","2025-12-05","C00256","Rohan Reddy","North"
"O004380","2025-08-04","C00141","Kabir Verma","North"
"O004381","2024-03-18","C00459","Neha Khan","North"
"O004382","2024-08-07","C00465","Anaya Patel","South"
"O004383","2025-03-04","C00431","Aarav Iyer","North"
"O004384","2025-12-23","C00456","Isha Singh","South"
"O004385","2024-05-01","C00009","Anaya Sharma","South"
"O004386","2024-11-27","C00335","Kiara Mehta","West"
"O004387","2024-04-05","C00242","Kiara Verma","West"
"O004388","2024-10-20","C00153","Isha Reddy","South"
"O004389","2025-12-04","C00054","Anaya Gupta","West"
"O004390","2024-01-25","C00234","Rohan Verma","South"
"O004391","2025-08-29","C00380","Vivaan Iyer","Central"
"O004392","2024-10-20","C00274","Kabir Reddy","North"
"O004393","2025-10-17","C00137","Kiara Mehta","South"
"O004394","2025-07-14","C00254","Kabir Verma","West"
"O004395","2024-04-01","C00197","Arjun Nair","North"
"O004396","2025-05-12","C00494","Rahul Gupta","North"
"O004397","2024-11-25","C00202","Arjun Patel","North"
"O004398","2025-07-29","C00114","Neha Jain","Central"
"O004399","2024-05-08","C00051","Kiara Das","Central"
"O004400","2024-11-15","C00442","Kiara Nair","West"
"O004401","2025-11-29","C00274","Kabir Reddy","North"
"O004402","2025-05-12","C00469","Aarav Jain","South"
"O004403","2025-01-05","C00181","Arjun Iyer","North"
"O004404","2024-01-21","C00423","Kiara Das","Central"
"O004405","2025-04-27","C00263","Kiara Nair","West"
"O004406","2025-05-16","C00098","Neha Das","East"
"O004407","2025-08-12","C00420","Anaya Sharma","North"
"O004408","2024-08-21","C00333","Kiara Patel","South"
"O004409","2025-08-19","C00391","Meera Patel","Central"
"O004410","2025-01-06","C00362","Arjun Sharma","North"
"O004411","2024-01-16","C00397","Diya Verma","South"
"O004412","2025-01-17","C00448","Anaya Nair","West"
"O004413","2025-09-02","C00411","Rohan Sharma","South"
"O004414","2024-03-17","C00057","Rohan Jain","East"
"O004415","2025-11-11","C00454","Aarav Gupta","North"
"O004416","2024-12-10","C00086","Rohan Gupta","West"
"O004417","2025-11-07","C00266","Anaya Iyer","East"
"O004418","2025-06-01","C00201","Rohan Das","West"
"O004419","2025-08-14","C00403","Rahul Gupta","West"
"O004420","2024-08-06","C00336","Rohan Jain","South"
"O004421","2025-05-10","C00208","Kabir Gupta","North"
"O004422","2025-08-15","C00048","Diya Singh","South"
"O004423","2024-01-31","C00174","Vivaan Mehta","Central"
"O004424","2025-05-29","C00160","Arjun Khan","Central"
"O004425","2024-04-09","C00147","Kabir Gupta","North"
"O004426","2025-11-09","C00043","Neha Patel","South"
"O004427","2025-12-06","C00463","Isha Khan","North"
"O004428","2025-12-11","C00060","Diya Singh","South"
"O004429","2025-09-16","C00245","Rahul Gupta","East"
"O004430","2024-08-10","C00011","Rohan Khan","South"
"O004431","2025-05-09","C00234","Rohan Verma","South"
"O004432","2025-07-31","C00034","Isha Gupta","East"
"O004433","2025-10-28","C00280","Kiara Singh","East"
"O004434","2024-11-04","C00108","Anaya Verma","West"
"O004435","2025-10-07","C00189","Meera Das","Central"
"O004436","2025-10-30","C00488","Aarav Jain","Central"
"O004437","2024-07-18","C00430","Vivaan Gupta","North"
"O004438","2025-08-16","C00328","Neha Verma","Central"
"O004439","2025-05-19","C00408","Kabir Verma","Central"
"O004440","2024-05-08","C00280","Kiara Singh","East"
"O004441","2025-01-01","C00237","Arjun Verma","West"
"O004442","2024-08-14","C00488","Aarav Jain","Central"
"O004443","2024-12-30","C00499","Diya Nair","South"
"O004444","2024-04-08","C00454","Aarav Gupta","North"
"O004445","2024-12-15","C00430","Vivaan Gupta","North"
"O004446","2024-12-29","C00456","Isha Singh","South"
"O004447","2024-06-22","C00183","Diya Khan","South"
"O004448","2025-04-26","C00115","Rahul Jain","West"
"O004449","2024-05-18","C00475","Isha Mehta","South"
"O004450","2025-08-22","C00339","Anaya Singh","West"
"O004451","2024-01-04","C00018","Rahul Jain","West"
"O004452","2025-08-07","C00480","Rahul Gupta","South"
"O004453","2024-09-13","C00290","Aarav Khan","South"
"O004454","2025-10-07","C00026","Kiara Jain","North"
"O004455","2024-08-18","C00145","Kabir Jain","Central"
"O004456","2024-01-10","C00321","Diya Jain","South"
"O004457","2024-10-29","C00092","Neha Sharma","East"
"O004458","2024-06-20","C00345","Diya Mehta","West"
"O004459","2025-04-15","C00347","Vivaan Patel","South"
"O004460","2024-12-27","C00402","Diya Verma","North"
"O004461","2024-12-14","C00357","Anaya Das","South"
"O004462","2024-09-13","C00140","Meera Reddy","South"
"O004463","2025-12-16","C00217","Rohan Iyer","North"
"O004464","2024-12-22","C00365","Rahul Patel","North"
"O004465","2025-11-11","C00381","Vivaan Iyer","Central"
"O004466","2024-03-16","C00269","Kiara Iyer","South"
"O004467","2024-04-07","C00068","Neha Mehta","North"
"O004468","2025-01-03","C00261","Rohan Gupta","Central"
"O004469","2025-06-20","C00350","Rahul Sharma","East"
"O004470","2024-02-09","C00193","Arjun Singh","Central"
"O004471","2025-11-24","C00054","Anaya Gupta","West"
"O004472","2025-11-16","C00148","Vivaan Das","South"
"O004473","2024-10-18","C00086","Rohan Gupta","West"
"O004474","2025-09-29","C00094","Kabir Sharma","Central"
"O004475","2024-06-16","C00014","Isha Reddy","North"
"O004476","2025-11-23","C00253","Aarav Sharma","South"
"O004477","2025-06-17","C00287","Isha Das","Central"
"O004478","2024-12-06","C00001","Diya Sharma","South"
"O004479","2024-07-17","C00146","Kabir Singh","South"
"O004480","2024-12-19","C00077","Anaya Verma","North"
"O004481","2025-07-30","C00500","Diya Verma","North"
"O004482","2025-05-19","C00446","Meera Iyer","Central"
"O004483","2025-12-09","C00250","Aarav Nair","North"
"O004484","2024-04-27","C00227","Aarav Nair","Central"
"O004485","2024-11-06","C00177","Aarav Sharma","South"
"O004486","2024-07-07","C00009","Anaya Sharma","South"
"O004487","2024-03-24","C00317","Meera Das","North"
"O004488","2025-03-02","C00012","Neha Nair","West"
"O004489","2024-11-11","C00260","Kiara Iyer","West"
"O004490","2025-07-04","C00462","Anaya Verma","Central"
"O004491","2024-06-15","C00261","Rohan Gupta","Central"
"O004492","2024-12-25","C00080","Kabir Verma","North"
"O004493","2024-05-11","C00474","Vivaan Sharma","Central"
"O004494","2024-05-05","C00225","Diya Mehta","North"
"O004495","2025-09-14","C00304","Meera Verma","North"
"O004496","2024-03-31","C00060","Diya Singh","South"
"O004497","2024-10-31","C00037","Kabir Das","East"
"O004498","2024-01-12","C00203","Anaya Gupta","West"
"O004499","2025-03-29","C00218","Meera Verma","West"
"O004500","2024-10-17","C00341","Rahul Reddy","Central"
"O004501","2024-06-28","C00003","Aarav Iyer","North"
"O004502","2025-05-22","C00428","Isha Das","Central"
"O004503","2025-10-17","C00379","Vivaan Jain","North"
"O004504","2024-08-19","C00331","Aarav Iyer","South"
"O004505","2024-04-26","C00022","Diya Singh","North"
"O004506","2025-12-03","C00092","Neha Sharma","East"
"O004507","2025-11-11","C00416","Kabir Singh","Central"
"O004508","2024-09-08","C00072","Rahul Jain","North"
"O004509","2024-03-02","C00482","Aarav Singh","South"
"O004510","2025-04-01","C00276","Neha Nair","South"
"O004511","2024-09-26","C00134","Isha Patel","East"
"O004512","2024-03-31","C00435","Neha Sharma","West"
"O004513","2025-06-09","C00399","Rahul Khan","West"
"O004514","2025-01-14","C00020","Rahul Nair","North"
"O004515","2025-11-21","C00133","Rahul Mehta","Central"
"O004516","2025-08-31","C00140","Meera Reddy","South"
"O004517","2024-09-04","C00028","Diya Das","Central"
"O004518","2025-10-04","C00058","Diya Das","North"
"O004519","2024-10-25","C00327","Anaya Mehta","North"
"O004520","2024-10-02","C00403","Rahul Gupta","West"
"O004521","2024-03-19","C00204","Rahul Gupta","South"
"O004522","2024-07-05","C00196","Rohan Patel","East"
"O004523","2024-08-18","C00250","Aarav Nair","North"
"O004524","2024-08-17","C00383","Diya Reddy","Central"
"O004525","2024-07-03","C00452","Vivaan Khan","Central"
"O004526","2025-12-17","C00345","Diya Mehta","West"
