customer_id,customer_name,email,region,city,signup_date,segment,lifetime_value,order_frequency,avg_order_value,total_profit,first_order_date,last_order_date,customer_tenure_days
C016293,Varun Nair,c016293@mail.com,South,Hyderabad,2022-08-02,Consumer,563114.58,6.0,93852.43,186719.94999999998,2024-10-07,2025-10-09,367.0
C016294,Varun Mehta,c016294@mail.com,West,Pune,2023-09-19,Home Office,244777.84,3.0,81592.61333333333,108272.75,2024-09-26,2025-03-28,183.0
C016295,Tanvi Jain,c016295@mail.com,South,Hyderabad,2022-05-19,Consumer,341751.91000000003,6.0,56958.65166666667,136208.76,2024-04-13,2025-06-21,434.0
C016296,Meera Sharma,c016296@mail.com,South,Hyderabad,2023-11-01,Consumer,230644.14,6.0,38440.69,68774.72,2024-01-05,2025-11-08,673.0
C016297,Saanvi Nair,c016297@mail.com,North,Jaipur,2024-05-06,Consumer,422467.5,7.0,60352.5,173788.44999999998,2024-10-19,2025-12-31,438.0
C016298,Nikhil Verma,c016298@mail.com,Central,Indore,2022-10-26,Consumer,534037.2999999999,6.0,89006.21666666666,217654.18999999997,2024-02-27,2025-06-16,475.0
C016299,Anaya Singh,c016299@mail.com,South,Bengaluru,2022-12-05,Corporate,745217.18,9.0,82801.9088888889,235033.99000000002,2024-07-03,2025-12-16,531.0
C016300,Varun Saxena,c016300@mail.com,South,Bengaluru,2023-10-01,Consumer,122696.95999999999,2.0,61348.479999999996,22277.250000000004,2024-09-28,2025-05-23,237.0
C016301,Neha Jain,c016301@mail.com,North,Chandigarh,2024-08-07,Home Office,502948.44,7.0,71849.77714285714,186770.49,2024-01-20,2025-10-03,622.0
C016302,Nikhil Roy,c016302@mail.com,West,Pune,2023-10-17,Corporate,738405.69,9.0,82045.07666666666,262041.63,2024-01-08,2025-10-17,648.0
C016303,Aditya Patel,c016303@mail.com,South,Chennai,2024-04-21,Corporate,304113.61,5.0,60822.721999999994,112308.75,2024-04-24,2025-09-13,507.0
C016304,Rahul Bhat,c016304@mail.com,South,Bengaluru,2023-05-12,Consumer,183281.73,4.0,45820.4325,33647.490000000005,2024-07-12,2025-11-21,497.0
C016305,Pooja Das,c016305@mail.com,West,Ahmedabad,2022-06-04,Home Office,0.0,0.0,0.0,0.0,,,
C016306,Nikhil Saxena,c016306@mail.com,West,Pune,2025-03-03,Consumer,185902.23,4.0,46475.5575,53628.43,2024-12-23,2025-10-08,289.0
C016307,Neha Bose,c016307@mail.com,East,Kolkata,2024-08-13,Consumer,341264.76,5.0,68252.952,115420.74000000002,2024-02-09,2025-04-14,430.0
C016308,Aarav Das,c016308@mail.com,East,Bhubaneswar,2022-03-01,Consumer,207813.03,8.0,25976.62875,65077.719999999994,2024-01-26,2025-07-05,526.0
C016309,Meera Chopra,c016309@mail.com,Central,Nagpur,2022-11-28,Corporate,631614.77,7.0,90230.68142857144,190827.65,2024-01-18,2025-10-09,630.0
C016310,Neha Singh,c016310@mail.com,Central,Nagpur,2023-05-13,Consumer,276471.17000000004,5.0,55294.23400000001,108694.22,2024-06-27,2025-06-30,368.0
C016311,Kiara Nair,c016311@mail.com,West,Mumbai,2022-04-08,Consumer,414173.27999999997,5.0,82834.65599999999,146318.12,2024-04-23,2025-09-25,520.0
C016312,Pooja Bose,c016312@mail.com,West,Pune,2024-10-25,Corporate,517716.04000000004,6.0,86286.00666666667,168389.6,2024-01-02,2025-11-19,687.0
C016313,Rohan Chopra,c016313@mail.com,Central,Nagpur,2022-07-27,Corporate,704638.9199999999,8.0,88079.86499999999,226271.03999999998,2024-07-12,2025-12-26,532.0
C016314,Nikhil Bose,c016314@mail.com,Central,Bhopal,2022-09-05,Consumer,186549.05,3.0,62183.01666666666,67293.70999999999,2024-01-20,2024-12-02,317.0
C016315,Isha Jain,c016315@mail.com,North,Jaipur,2023-01-16,Home Office,388409.2299999999,5.0,77681.84599999999,119640.67,2024-03-26,2025-09-14,537.0
C016316,Vivaan Reddy,c016316@mail.com,Central,Indore,2025-01-26,Consumer,325715.42000000004,4.0,81428.85500000001,132413.2,2024-12-24,2025-11-11,322.0
C016317,Anaya Sharma,c016317@mail.com,West,Ahmedabad,2022-09-29,Consumer,355922.21,5.0,71184.44200000001,130108.50000000003,2024-06-04,2025-11-09,523.0
C016318,Meera Mehta,c016318@mail.com,East,Bhubaneswar,2023-05-26,Corporate,561942.03,7.0,80277.43285714286,193597.92,2024-07-01,2025-12-03,520.0
C016319,Nitya Saxena,c016319@mail.com,South,Bengaluru,2024-03-29,Home Office,381749.57,4.0,95437.3925,120052.32,2024-02-01,2025-12-16,684.0
C016320,Aarav Malhotra,c016320@mail.com,South,Hyderabad,2022-07-07,Corporate,163739.55,3.0,54579.85,63599.729999999996,2024-09-05,2025-11-13,434.0
C016321,Kiara Reddy,c016321@mail.com,West,Pune,2022-04-17,Consumer,280683.05,7.0,40097.57857142857,109590.28,2024-01-26,2025-11-20,664.0
C016322,Anaya Bose,c016322@mail.com,West,Pune,2022-04-22,Consumer,261985.69,5.0,52397.138,92801.06999999999,2024-01-27,2025-12-30,703.0
C016323,Meera Reddy,c016323@mail.com,North,Chandigarh,2022-08-09,Consumer,457936.36,9.0,50881.817777777775,159865.54,2024-03-13,2025-12-21,648.0
C016324,Pooja Malhotra,c016324@mail.com,East,Kolkata,2023-01-28,Consumer,391658.99,4.0,97914.7475,166147.67,2024-05-04,2025-12-05,580.0
C016325,Anaya Das,c016325@mail.com,North,Delhi,2025-02-02,Consumer,60206.6,3.0,20068.866666666665,22455.02,2024-09-12,2025-09-19,372.0
C016326,Neha Nair,c016326@mail.com,East,Bhubaneswar,2025-01-08,Consumer,330356.27999999997,2.0,165178.13999999998,131613.88999999998,2025-06-05,2025-08-06,62.0
C016327,Riya Bose,c016327@mail.com,East,Patna,2023-11-15,Consumer,629679.9,8.0,78709.9875,238706.40000000002,2024-11-15,2025-12-27,407.0
C016328,Riya Nair,c016328@mail.com,East,Patna,2025-01-31,Consumer,463105.3,8.0,57888.1625,158575.47,2024-01-16,2025-08-05,567.0
C016329,Arjun Mehta,c016329@mail.com,North,Delhi,2022-02-04,Corporate,513742.03,9.0,57082.44777777778,139219.94999999998,2024-04-19,2025-07-25,462.0
C016330,Arjun Bose,c016330@mail.com,North,Jaipur,2023-11-07,Consumer,285410.1,5.0,57082.02,107427.95,2024-09-27,2025-12-08,437.0
C016331,Aditya Khan,c016331@mail.com,South,Chennai,2023-06-17,Corporate,716212.4400000001,11.0,65110.221818181824,287948.69,2024-07-26,2025-12-30,522.0
C016332,Anaya Das,c016332@mail.com,East,Kolkata,2022-05-22,Home Office,285249.12,7.0,40749.874285714286,97790.71999999999,2024-01-03,2025-12-31,728.0
C016333,Vivaan Iyer,c016333@mail.com,Central,Indore,2023-10-26,Consumer,345959.61,4.0,86489.9025,135717.76,2024-07-04,2025-12-09,523.0
C016334,Rahul Yadav,c016334@mail.com,West,Mumbai,2023-07-02,Consumer,263671.97,5.0,52734.39399999999,86815.88,2024-01-01,2025-11-24,693.0
C016335,Isha Iyer,c016335@mail.com,West,Mumbai,2024-07-05,Consumer,601726.65,6.0,100287.77500000001,187059.61000000004,2024-10-01,2025-12-07,432.0
C016336,Kabir Das,c016336@mail.com,South,Bengaluru,2023-05-17,Consumer,713311.1900000001,8.0,89163.89875000001,236452.41000000003,2024-02-25,2025-11-20,634.0
C016337,Aarav Kulkarni,c016337@mail.com,North,Chandigarh,2023-05-30,Consumer,277833.82999999996,5.0,55566.76599999999,108899.61000000002,2024-02-12,2025-10-21,617.0
C016338,Nitya Yadav,c016338@mail.com,Central,Nagpur,2022-10-05,Home Office,87334.89,4.0,21833.7225,33436.43000000001,2024-04-07,2025-03-27,354.0
C016339,Rahul Bhat,c016339@mail.com,East,Bhubaneswar,2023-07-21,Consumer,344645.39,7.0,49235.055714285714,105627.82,2024-03-15,2025-12-08,633.0
C016340,Nikhil Gupta,c016340@mail.com,North,Chandigarh,2022-04-02,Consumer,0.0,0.0,0.0,0.0,,,
C016341,Rohan Kulkarni,c016341@mail.com,East,Patna,2023-11-11,Consumer,327818.72000000003,4.0,81954.68000000001,161867.94,2024-07-02,2025-08-08,402.0
C016342,Aarav Saxena,c016342@mail.com,West,Mumbai,2023-04-03,Consumer,300030.7,7.0,42861.52857142857,110498.26000000001,2024-03-16,2025-12-15,639.0
C016343,Varun Iyer,c016343@mail.com,South,Hyderabad,2022-11-25,Consumer,216538.87999999998,3.0,72179.62666666666,43092.44999999999,2025-05-30,2025-11-06,160.0
C016344,Diya Sharma,c016344@mail.com,North,Jaipur,2023-03-23,Consumer,919134.48,10.0,91913.448,292571.02999999997,2024-01-04,2025-12-23,719.0
C016345,Neha Reddy,c016345@mail.com,East,Kolkata,2024-12-06,Consumer,748863.0599999999,9.0,83207.00666666665,243868.74,2024-01-06,2025-12-04,698.0
C016346,Vivaan Bose,c016346@mail.com,North,Chandigarh,2024-04-24,Consumer,189552.48,5.0,37910.496,75667.76000000001,2024-02-22,2025-07-16,510.0
C016347,Riya Gupta,c016347@mail.com,South,Chennai,2024-10-19,Corporate,280411.29,5.0,56082.257999999994,85740.75,2024-04-04,2025-12-25,630.0
C016348,Varun Roy,c016348@mail.com,West,Mumbai,2023-04-19,Consumer,325740.48,4.0,81435.12,130313.88,2024-12-15,2025-12-02,352.0
C016349,Kiara Yadav,c016349@mail.com,Central,Indore,2023-04-18,Consumer,196679.93,2.0,98339.965,55838.66,2024-05-13,2025-04-22,344.0
C016350,Rahul Khan,c016350@mail.com,South,Hyderabad,2022-01-16,Consumer,649396.46,7.0,92770.92285714285,222548.38,2024-04-02,2025-08-12,497.0
C016351,Isha Bose,c016351@mail.com,North,Jaipur,2024-03-29,Consumer,790357.79,9.0,87817.53222222223,291574.87,2024-02-29,2025-11-22,632.0
C016352,Neha Bose,c016352@mail.com,East,Bhubaneswar,2022-01-25,Consumer,478662.85,10.0,47866.284999999996,144146.24,2024-01-13,2025-10-05,631.0
C016353,Varun Sharma,c016353@mail.com,South,Hyderabad,2025-03-12,Home Office,338896.88,6.0,56482.81333333333,111022.87,2024-02-20,2025-11-12,631.0
C016354,Isha Verma,c016354@mail.com,Central,Indore,2024-04-05,Consumer,273244.66,6.0,45540.776666666665,77048.20999999999,2024-08-25,2025-12-27,489.0
C016355,Rohan Bose,c016355@mail.com,West,Mumbai,2023-07-13,Consumer,358501.01,5.0,71700.202,110465.49000000002,2024-05-10,2025-08-21,468.0
C016356,Rahul Patel,c016356@mail.com,South,Bengaluru,2024-03-03,Home Office,286938.65,4.0,71734.6625,128696.33000000002,2024-01-20,2024-12-26,341.0
C016357,Riya Mehta,c016357@mail.com,West,Ahmedabad,2025-04-07,Corporate,608872.52,8.0,76109.065,174008.91999999998,2024-02-13,2025-12-29,685.0
C016358,Nitya Roy,c016358@mail.com,South,Hyderabad,2022-07-12,Consumer,426382.31999999995,11.0,38762.02909090908,146763.18,2024-02-21,2025-09-22,579.0
C016359,Pooja Nair,c016359@mail.com,East,Bhubaneswar,2024-06-14,Consumer,363385.16,10.0,36338.515999999996,115987.51,2024-02-29,2025-08-08,526.0
C016360,Neha Das,c016360@mail.com,Central,Indore,2024-11-05,Consumer,307874.22,3.0,102624.73999999999,103054.20999999999,2024-05-04,2024-11-16,196.0
C016361,Vivaan Yadav,c016361@mail.com,North,Jaipur,2023-12-05,Consumer,531029.58,6.0,88504.93,185339.87999999998,2024-03-16,2025-11-21,615.0
C016362,Arjun Reddy,c016362@mail.com,South,Bengaluru,2024-03-06,Consumer,462355.75999999995,4.0,115588.93999999999,225237.18,2024-12-18,2025-12-08,355.0
C016363,Diya Bose,c016363@mail.com,Central,Nagpur,2023-08-31,Consumer,559537.73,8.0,69942.21625,178772.97999999998,2024-03-19,2025-12-30,651.0
C016364,Vivaan Patel,c016364@mail.com,East,Patna,2022-07-04,Consumer,167609.93,5.0,33521.986,63981.92,2024-05-11,2025-10-22,529.0
C016365,Varun Mehta,c016365@mail.com,South,Bengaluru,2025-03-23,Consumer,505585.57000000007,7.0,72226.51000000001,135221.53999999998,2024-06-26,2025-09-14,445.0
C016366,Kiara Jain,c016366@mail.com,North,Delhi,2022-12-12,Consumer,562515.0700000001,4.0,140628.76750000002,156556.90000000002,2024-05-24,2025-07-04,406.0
C016367,Rahul Mehta,c016367@mail.com,South,Chennai,2023-04-08,Consumer,150047.88,4.0,37511.97,64711.17999999999,2024-01-08,2025-12-15,707.0
C016368,Nitya Roy,c016368@mail.com,East,Bhubaneswar,2025-03-14,Consumer,47472.380000000005,2.0,23736.190000000002,13422.150000000001,2024-12-22,2025-01-26,35.0
C016369,Aditya Gupta,c016369@mail.com,South,Chennai,2022-03-09,Consumer,166372.4,5.0,33274.479999999996,53237.26000000001,2024-01-01,2025-12-17,716.0
C016370,Aarav Roy,c016370@mail.com,South,Chennai,2023-05-05,Consumer,937423.3200000001,12.0,78118.61,382600.92000000004,2024-04-20,2025-12-29,618.0
C016371,Vivaan Sharma,c016371@mail.com,South,Bengaluru,2023-10-30,Home Office,563742.85,7.0,80534.69285714286,198492.4,2024-01-07,2025-11-22,685.0
C016372,Arjun Singh,c016372@mail.com,West,Mumbai,2022-10-12,Corporate,281231.63,2.0,140615.815,98268.13,2024-11-21,2025-12-03,377.0
C016373,Anaya Mehta,c016373@mail.com,Central,Bhopal,2024-03-15,Consumer,242116.88,6.0,40352.81333333333,66244.1,2024-01-31,2025-09-18,596.0
C016374,Varun Verma,c016374@mail.com,West,Ahmedabad,2023-09-21,Consumer,333174.33999999997,8.0,41646.792499999996,117564.07999999999,2024-04-09,2025-06-18,435.0
C016375,Aarav Bose,c016375@mail.com,West,Ahmedabad,2022-11-11,Consumer,584711.68,7.0,83530.24,197922.08,2024-01-27,2025-12-10,683.0
C016376,Aditya Kulkarni,c016376@mail.com,West,Pune,2022-09-04,Consumer,74052.95000000001,2.0,37026.475000000006,20337.4,2024-05-02,2024-10-15,166.0
C016377,Rahul Malhotra,c016377@mail.com,North,Jaipur,2022-12-10,Corporate,266034.39999999997,3.0,88678.13333333332,81348.37999999999,2024-05-11,2025-06-14,399.0
C016378,Nitya Roy,c016378@mail.com,South,Hyderabad,2024-08-08,Home Office,276684.36,7.0,39526.33714285714,95267.89000000001,2024-01-18,2025-12-07,689.0
C016379,Anaya Roy,c016379@mail.com,North,Chandigarh,2023-09-18,Home Office,623560.6900000001,5.0,124712.138,194104.96999999997,2024-05-15,2025-10-21,524.0
C016380,Aarav Iyer,c016380@mail.com,South,Hyderabad,2024-08-11,Consumer,362356.04,5.0,72471.208,129831.43000000001,2024-05-05,2025-10-21,534.0
C016381,Neha Bose,c016381@mail.com,Central,Indore,2024-05-12,Consumer,197043.52,5.0,39408.704,40996.3,2024-04-14,2025-08-29,502.0
C016382,Anaya Malhotra,c016382@mail.com,South,Chennai,2024-08-19,Home Office,431384.41000000003,6.0,71897.40166666667,101811.66,2024-01-25,2025-09-28,612.0
C016383,Pooja Das,c016383@mail.com,West,Pune,2024-10-23,Corporate,300878.1,4.0,75219.525,116395.68000000001,2024-05-17,2025-05-24,372.0
C016384,Isha Patel,c016384@mail.com,North,Jaipur,2024-01-11,Consumer,431075.36,3.0,143691.78666666665,146779.56,2025-01-24,2025-12-16,326.0
C016385,Varun Iyer,c016385@mail.com,South,Hyderabad,2023-03-09,Corporate,462419.69,6.0,77069.94833333333,151297.05,2024-01-01,2025-12-16,715.0
C016386,Saanvi Bose,c016386@mail.com,South,Bengaluru,2024-04-12,Consumer,221253.92,5.0,44250.784,79895.48000000001,2024-08-19,2025-10-27,434.0
C016387,Arjun Khan,c016387@mail.com,North,Chandigarh,2025-02-07,Consumer,676983.36,8.0,84622.92,196269.54,2024-06-12,2025-12-26,562.0
C016388,Rahul Sharma,c016388@mail.com,South,Hyderabad,2023-01-21,Consumer,420736.8,6.0,70122.8,142504.71000000002,2024-07-07,2025-10-26,476.0
C016389,Arjun Bhat,c016389@mail.com,West,Ahmedabad,2023-08-09,Corporate,308411.96,4.0,77102.99,103625.12000000001,2024-03-05,2025-05-27,448.0
C016390,Nikhil Chopra,c016390@mail.com,East,Bhubaneswar,2024-11-20,Consumer,515133.67000000004,8.0,64391.708750000005,192587.41000000003,2024-03-22,2025-12-19,637.0
C016391,Meera Malhotra,c016391@mail.com,West,Pune,2023-12-18,Consumer,562861.5599999999,6.0,93810.26,143205.25000000003,2025-01-18,2025-12-06,322.0
C016392,Nitya Khan,c016392@mail.com,Central,Indore,2022-06-22,Consumer,964158.66,9.0,107128.74,342964.64,2024-06-28,2025-12-17,537.0
C016393,Anaya Roy,c016393@mail.com,East,Kolkata,2023-02-25,Consumer,142637.4,4.0,35659.35,45405.94,2024-12-31,2025-07-13,194.0
C016394,Nikhil Mehta,c016394@mail.com,Central,Indore,2022-11-02,Consumer,53794.899999999994,4.0,13448.724999999999,21498.589999999997,2024-04-05,2025-05-27,417.0
C016395,Kabir Gupta,c016395@mail.com,North,Delhi,2023-07-27,Consumer,610905.97,8.0,76363.24625,165029.21000000002,2024-02-21,2025-12-13,661.0
C016396,Isha Singh,c016396@mail.com,South,Bengaluru,2025-04-06,Consumer,320909.52,3.0,106969.84000000001,127353.01000000001,2024-03-17,2025-08-16,517.0
C016397,Nikhil Sharma,c016397@mail.com,South,Hyderabad,2024-10-04,Consumer,389112.78,4.0,97278.195,150528.49000000002,2024-02-22,2025-12-26,673.0
C016398,Nitya Verma,c016398@mail.com,East,Bhubaneswar,2025-02-26,Corporate,273338.48000000004,6.0,45556.41333333334,123550.81,2024-02-21,2025-12-13,661.0
C016399,Kiara Malhotra,c016399@mail.com,East,Patna,2024-06-08,Corporate,141292.66999999998,4.0,35323.167499999996,47371.20999999999,2024-05-12,2024-11-02,174.0
C016400,Nikhil Das,c016400@mail.com,East,Bhubaneswar,2023-09-02,Consumer,539193.74,7.0,77027.67714285714,185770.16000000003,2024-03-28,2025-11-28,610.0
C016401,Isha Sharma,c016401@mail.com,Central,Bhopal,2024-03-02,Corporate,237132.94999999998,5.0,47426.59,81874.67,2024-08-20,2025-12-31,498.0
C016402,Nitya Yadav,c016402@mail.com,South,Chennai,2023-08-22,Home Office,487186.47,7.0,69598.06714285714,154809.52,2024-10-31,2025-12-31,426.0
C016403,Saanvi Roy,c016403@mail.com,West,Mumbai,2022-02-19,Corporate,404512.33999999997,6.0,67418.72333333333,181065.52000000002,2024-02-04,2025-10-26,630.0
C016404,Nikhil Saxena,c016404@mail.com,East,Patna,2022-05-21,Consumer,165633.09,4.0,41408.2725,51100.4,2024-04-10,2025-08-27,504.0
C016405,Nitya Jain,c016405@mail.com,East,Bhubaneswar,2023-10-28,Home Office,268553.03,5.0,53710.60600000001,101088.93000000001,2024-05-01,2025-10-20,537.0
C016406,Aarav Verma,c016406@mail.com,South,Chennai,2024-03-02,Consumer,298195.02,5.0,59639.004,107989.47,2024-02-18,2025-12-27,678.0
C016407,Tanvi Kulkarni,c016407@mail.com,South,Chennai,2022-11-01,Consumer,339458.86,5.0,67891.772,98391.32,2025-04-03,2025-12-14,255.0
C016408,Rohan Yadav,c016408@mail.com,South,Hyderabad,2022-02-07,Consumer,872387.66,14.0,62313.404285714285,342447.57,2024-02-17,2025-07-23,522.0
C016409,Aarav Sharma,c016409@mail.com,West,Mumbai,2022-03-25,Consumer,383037.60000000003,5.0,76607.52,149896.66,2024-07-17,2025-08-18,397.0
C016410,Vivaan Singh,c016410@mail.com,East,Kolkata,2023-01-13,Consumer,611099.76,5.0,122219.952,269753.49,2024-10-17,2025-10-31,379.0
C016411,Saanvi Gupta,c016411@mail.com,North,Jaipur,2024-10-30,Corporate,630787.04,8.0,78848.38,236287.14,2024-02-19,2025-12-14,664.0
C016412,Vivaan Nair,c016412@mail.com,West,Pune,2023-05-18,Consumer,15845.92,2.0,7922.96,3869.2999999999997,2025-11-05,2025-12-18,43.0
C016413,Nitya Yadav,c016413@mail.com,West,Mumbai,2025-03-14,Consumer,167096.2,2.0,83548.1,60785.28999999999,2024-05-18,2024-12-18,214.0
C016414,Rohan Bhat,c016414@mail.com,Central,Bhopal,2024-12-08,Home Office,440304.31,10.0,44030.431,167059.67,2024-03-19,2025-11-14,605.0
C016415,Nikhil Khan,c016415@mail.com,East,Bhubaneswar,2024-10-26,Consumer,516383.4,8.0,64547.925,158442.80000000002,2024-09-02,2025-12-27,481.0
C016416,Aditya Yadav,c016416@mail.com,West,Pune,2025-03-08,Corporate,556798.81,7.0,79542.68714285715,182269.5,2024-10-10,2025-12-05,421.0
C016417,Anaya Singh,c016417@mail.com,East,Bhubaneswar,2022-10-18,Consumer,267228.11,4.0,66807.0275,51269.3,2024-08-05,2025-09-07,398.0
C016418,Vivaan Reddy,c016418@mail.com,West,Mumbai,2025-03-14,Corporate,118142.0,6.0,19690.333333333332,33902.030000000006,2024-01-18,2025-08-08,568.0
C016419,Meera Das,c016419@mail.com,South,Chennai,2025-01-13,Consumer,1098244.42,9.0,122027.15777777777,364006.66,2024-08-25,2025-11-11,443.0
C016420,Isha Chopra,c016420@mail.com,North,Chandigarh,2024-08-16,Home Office,1233636.78,12.0,102803.065,422941.0,2024-01-18,2025-12-29,711.0
C016421,Anaya Nair,c016421@mail.com,Central,Bhopal,2022-08-20,Corporate,289420.48,5.0,57884.096,106004.03999999996,2024-01-24,2025-12-15,691.0
C016422,Vivaan Malhotra,c016422@mail.com,West,Pune,2022-12-14,Corporate,448578.79000000004,7.0,64082.68428571429,130750.46000000002,2024-01-28,2025-11-11,653.0
C016423,Vivaan Mehta,c016423@mail.com,East,Patna,2024-02-22,Consumer,197833.78,5.0,39566.756,51682.33999999998,2024-05-22,2025-08-24,459.0
C016424,Anaya Chopra,c016424@mail.com,East,Patna,2022-02-24,Consumer,442174.77999999997,5.0,88434.95599999999,151332.53999999998,2024-03-18,2025-08-17,517.0
C016425,Pooja Jain,c016425@mail.com,West,Ahmedabad,2024-09-12,Consumer,441783.02999999997,5.0,88356.606,171329.86000000002,2024-03-17,2025-03-13,361.0
C016426,Meera Iyer,c016426@mail.com,North,Delhi,2023-05-26,Corporate,111411.95999999999,3.0,37137.32,28843.059999999994,2024-09-17,2025-01-05,110.0
C016427,Pooja Bhat,c016427@mail.com,South,Chennai,2022-01-26,Consumer,577743.0,8.0,72217.875,199833.08,2024-01-20,2025-09-29,618.0
C016428,Nitya Chopra,c016428@mail.com,North,Jaipur,2022-12-23,Consumer,341081.59,3.0,113693.86333333334,144388.0,2024-10-10,2025-05-02,204.0
C016429,Kiara Verma,c016429@mail.com,North,Delhi,2023-04-20,Consumer,573824.36,6.0,95637.39333333333,244081.65999999997,2024-03-11,2025-05-30,445.0
C016430,Isha Jain,c016430@mail.com,North,Chandigarh,2024-02-26,Consumer,84205.68,5.0,16841.136,27405.08,2024-03-29,2025-10-31,581.0
C016431,Anaya Mehta,c016431@mail.com,West,Pune,2023-12-24,Consumer,378757.89,5.0,75751.57800000001,139926.58999999997,2024-07-05,2025-11-17,500.0
C016432,Nikhil Das,c016432@mail.com,South,Chennai,2023-03-22,Consumer,462373.76,3.0,154124.58666666667,123635.23000000004,2024-12-09,2025-09-25,290.0
C016433,Pooja Sharma,c016433@mail.com,West,Ahmedabad,2024-01-14,Consumer,471925.44999999995,7.0,67417.92142857143,204372.40999999997,2024-03-08,2025-09-29,570.0
C016434,Kabir Singh,c016434@mail.com,Central,Nagpur,2024-12-04,Home Office,810958.57,8.0,101369.82125,278314.66,2024-03-19,2025-11-17,608.0
C016435,Isha Gupta,c016435@mail.com,North,Jaipur,2023-02-25,Consumer,684779.37,6.0,114129.895,225442.45999999996,2024-01-02,2025-08-13,589.0
C016436,Rohan Jain,c016436@mail.com,West,Mumbai,2023-03-25,Consumer,473481.49,8.0,59185.18625,177603.8,2024-01-12,2025-11-23,681.0
C016437,Aarav Kulkarni,c016437@mail.com,East,Bhubaneswar,2022-05-02,Consumer,511624.01,11.0,46511.273636363636,175561.28,2024-01-17,2025-11-20,673.0
